NVAR:  20 
VARNAMES: CID  FAKE_ID FAKE_GALID FAKE_z FAKE_RA FAKE_DEC FAKE_GALSEP  FAKE_PEAKMAG_g FAKE_PEAKMAG_r FAKE_PEAKMAG_i FAKE_PEAKMAG_z  FAKE_HOSTMAG_g FAKE_HOSTMAG_r FAKE_HOSTMAG_i FAKE_HOSTMAG_z FAKE_PKMJD FAKE_SALT2c FAKE_SALT2x1 FAKE_MASKFRAC FIELD  
#
# RA,DEC in deg, GALSEP(SN-HOST) in arcsec
#
SN:  418335  418335  -62357  0.023   66.33162  -63.55967   0.57  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418345  418345  -64548  0.013   67.64611  -63.68496   0.59  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  418388  418388  -69424  0.024   69.03554  -63.49797   1.00  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418390  418390  -389250  0.029   70.36393  -63.52742   1.17  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  418425  418425  -77035  0.011   64.52150  -63.86757   2.46  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.979  00 
SN:  418496  418496  -222668  0.027   66.01920  -63.06112   1.19  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418500  418500  -77466  0.029   65.77638  -63.62876   0.53  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  418519  418519  -65018  0.026   68.46990  -64.15940   1.98  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  418533  418533  -63530  0.025   68.00358  -63.28501   0.96  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  418557  418557  -77190  0.028   67.39750  -63.80982   1.44  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418701  418701  -64040  0.021   70.33176  -64.11049   0.81  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418714  418714  -73095  0.028   67.92085  -64.28499   0.51  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  418750  418750  -74860  0.027   66.21272  -63.16136   0.34  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418756  418756  -61049  0.012   69.40607  -63.66184   1.06  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418783  418783  -76450  0.024   66.78742  -63.61263   1.61  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  418790  418790  -73602  0.017   67.32613  -63.53274   1.99  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418803  418803  -71908  0.019   67.70802  -64.61608   0.09  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  418814  418814  -74387  0.027   67.91101  -64.65427   1.58  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  418827  418827  -60408  0.026   67.22113  -64.26143   0.62  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.002  00 
SN:  418851  418851  -72520  0.020   66.70657  -63.47211   0.67  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  418872  418872  -78173  0.013   68.05236  -63.68302   0.77  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  418926  418926  -238418  0.022   65.03909  -63.84832   1.86  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  418970  418970  -64457  0.020   69.37008  -64.78902   0.68  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  418974  418974  -77883  0.014   67.99589  -63.71842   1.11  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419009  419009  -65064  0.020   66.31337  -64.14882   1.48  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419025  419025  -399278  0.017   68.38508  -63.31261   0.71  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419071  419071  -78267  0.022   68.08030  -64.18437   0.72  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419120  419120  -225856  0.015   66.09115  -63.62235   0.60  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419201  419201  -71886  0.018   66.52102  -64.65784   1.54  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419225  419225  -66498  0.015   66.27762  -63.95871   0.97  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419236  419236  -398412  0.023   68.59415  -63.36429   0.07  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419303  419303  -79489  0.025   67.56821  -63.18828   0.33  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419318  419318  -233006  0.030   64.92501  -63.31989   1.62  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419336  419336  -60204  0.011   67.29111  -64.81792   0.69  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  419350  419350  -395743  0.012   69.37922  -63.58898   0.39  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419371  419371  -79360  0.021   65.62771  -63.67897   1.67  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419426  419426  -389028  0.012   70.28898  -63.69094   1.27  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419452  419452  -238139  0.029   65.43362  -63.62740   1.58  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.500  00 
SN:  419482  419482  -79069  0.028   64.48936  -63.48580   1.44  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  419520  419520  -69266  0.026   68.11593  -63.72591   0.69  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419524  419524  -76555  0.029   68.37744  -63.49510   1.78  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  419536  419536  -388793  0.021   70.22045  -63.39638   0.75  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419556  419556  -70560  0.028   67.79106  -64.54791   1.14  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419590  419590  -239266  0.012   64.73207  -63.84156   0.41  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  419605  419605  -77727  0.021   68.29089  -63.79097   1.44  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419619  419619  -64392  0.018   68.07158  -63.41784   0.80  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419673  419673  -73774  0.024   67.86773  -63.50273   1.70  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419745  419745  -221992  0.019   66.81298  -63.62836   0.80  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419761  419761  -71450  0.018   66.58102  -64.08365   0.83  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.001  00 
SN:  419763  419763  -229291  0.021   66.97153  -63.59943   1.53  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419770  419770  -63942  0.026   69.83591  -64.13526   1.95  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419799  419799  -71162  0.028   65.97638  -64.11398   1.23  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419804  419804  -79907  0.024   64.95009  -64.29190   1.84  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419845  419845  -60132  0.021   67.82453  -63.63179   1.35  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419862  419862  -78522  0.022   67.75147  -64.56050   1.57  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419884  419884  -71742  0.022   65.61257  -64.65758   1.68  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419938  419938  -72687  0.024   67.40681  -62.92857   1.68  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  419939  419939  -394483  0.025   68.49910  -63.70476   0.63  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  419978  419978  -390757  0.010   68.77495  -63.67482   1.08  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  419996  419996  -79334  0.027   66.74447  -63.82047   1.59  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420043  420043  -67186  0.019   68.92667  -64.58111   2.44  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420066  420066  -63022  0.021   68.87072  -64.83628   0.72  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420118  420118  -61136  0.025   67.57737  -63.71858   0.45  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420153  420153  -64919  0.021   69.96547  -64.12631   1.12  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420164  420164  -79483  0.015   66.06433  -63.13632   1.04  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420179  420179  -74896  0.016   67.64966  -63.53138   0.85  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420201  420201  -67937  0.011   67.16704  -64.42262   0.83  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420206  420206  -78345  0.026   68.14211  -64.64693   1.00  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420235  420235  -64787  0.020   67.49389  -63.12101   1.01  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420241  420241  -63910  0.013   68.56129  -63.27919   0.38  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420293  420293  -60498  0.016   68.65155  -63.52401   1.26  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420297  420297  -74948  0.013   66.82673  -63.70448   1.33  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420365  420365  -68153  0.017   66.02873  -64.36840   0.70  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420425  420425  -227242  0.019   67.06159  -63.53549   0.69  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420432  420432  -393915  0.023   68.42895  -63.17481   1.20  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420433  420433  -72550  0.024   64.99368  -64.10013   1.79  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420437  420437  -67822  0.012   68.91712  -64.51354   0.57  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420490  420490  -75363  0.012   68.44754  -63.38866   1.10  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.519  00 
SN:  420501  420501  -66473  0.013   70.27827  -64.34337   0.61  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420505  420505  -396863  0.023   69.23466  -63.85066   1.11  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420508  420508  -74314  0.010   64.90539  -63.89301   0.70  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420645  420645  -61510  0.013   67.95009  -64.44491   1.71  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420660  420660  -390315  0.022   69.06546  -63.87011   1.93  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420708  420708  -79515  0.014   65.88521  -63.75752   0.68  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420758  420758  -78706  0.013   65.57521  -64.19113   1.29  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420778  420778  -381557  0.017   70.33390  -63.45470   1.26  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420784  420784  -71779  0.019   68.66599  -63.69408   1.50  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  420787  420787  -77356  0.018   67.23586  -64.45947   1.35  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420809  420809  -69967  0.012   69.89300  -63.95856   0.49  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420843  420843  -61200  0.021   68.46796  -64.53807   1.27  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420844  420844  -73888  0.023   64.35336  -63.80194   1.80  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420912  420912  -233077  0.013   65.43447  -63.19686   1.13  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  420919  420919  -76721  0.019   65.98847  -64.48234   0.74  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  420926  420926  -77244  0.022   65.81353  -64.84309   0.82  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421022  421022  -68124  0.017   66.42761  -64.25641   0.11  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421060  421060  -399101  0.028   68.31241  -63.87260   0.77  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421095  421095  -228894  0.013   64.81265  -63.38017   0.35  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421109  421109  -70839  0.013   67.97827  -63.87499   0.60  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421172  421172  -73579  0.026   68.27374  -63.36837   1.18  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421193  421193  -68785  0.019   67.45473  -63.07565   0.28  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.250  00 
SN:  421200  421200  -65156  0.019   69.02243  -63.15805   1.45  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.500  00 
SN:  421242  421242  -74507  0.011   66.62411  -63.51117   0.59  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421330  421330  -75077  0.014   64.70931  -63.53537   1.07  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421336  421336  -77227  0.011   68.58757  -63.33450   1.81  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421392  421392  -74798  0.011   68.04396  -64.67437   0.84  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421434  421434  -64356  0.017   67.94562  -63.66339   0.02  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421456  421456  -223691  0.014   65.18649  -63.19940   1.59  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421471  421471  -68155  0.014   69.07621  -64.63856   1.26  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421496  421496  -78915  0.026   64.80475  -63.80158   1.76  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421513  421513  -62326  0.021   68.23030  -63.45069   0.93  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421514  421514  -74049  0.025   68.05145  -63.22212   1.55  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421520  421520  -66012  0.010   66.27566  -64.38089   1.79  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421560  421560  -390456  0.027   69.60383  -63.27278   1.71  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421583  421583  -390068  0.022   69.15976  -63.73089   0.75  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.972  00 
SN:  421619  421619  -225749  0.027   67.15766  -63.21240   0.38  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.001  00 
SN:  421631  421631  -72354  0.013   68.58346  -63.39973   0.39  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.932  00 
SN:  421690  421690  -69490  0.015   70.05870  -64.33945   1.18  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.001  00 
SN:  421715  421715  -69183  0.013   68.12734  -63.83183   0.48  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421748  421748  -65632  0.022   69.70237  -64.43857   1.31  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421777  421777  -228691  0.018   67.19020  -63.56625   0.05  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421785  421785  -66272  0.028   66.28254  -63.78883   1.33  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421827  421827  -238662  0.013   64.59652  -63.66899   1.07  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421851  421851  -69371  0.017   67.70334  -63.81176   1.34  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421854  421854  -223482  0.029   66.70806  -63.80942   0.65  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421887  421887  -225088  0.015   65.68552  -63.73755   0.22  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  421920  421920  -66545  0.018   69.35728  -63.24550   0.73  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.006  00 
SN:  421971  421971  -391898  0.028   68.48726  -63.34523   0.80  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  421981  421981  -222740  0.017   66.96917  -63.28623   2.36  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  421990  421990  -391291  0.013   69.54750  -63.09624   1.85  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422058  422058  -64054  0.018   67.26074  -63.50267   0.54  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  422079  422079  -70036  0.027   66.04492  -64.64722   2.10  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  422083  422083  -71717  0.019   65.10679  -64.53625   0.34  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422137  422137  -65687  0.027   67.02781  -64.18084   1.64  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  422186  422186  -220333  0.016   67.02816  -63.18107   1.91  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422197  422197  -78123  0.019   64.79000  -63.71581   0.24  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.001  00 
SN:  422273  422273  -73379  0.026   66.95714  -64.69066   1.06  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422287  422287  -226698  0.021   66.83425  -63.46675   1.20  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422313  422313  -62483  0.029   70.22723  -64.29989   0.84  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422320  422320  -77970  0.024   66.00694  -64.13625   0.82  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422361  422361  -69328  0.023   69.22817  -63.94847   0.43  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  422379  422379  -63590  0.020   68.98215  -63.97552   1.59  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422415  422415  -63038  0.021   69.67743  -63.46270   1.22  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.000  00 
SN:  422416  422416  -72959  0.027   67.71178  -64.38202   0.61  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.105   0.000  -9.000  0.000  00 
SN:  422424  422424  -61515  0.016   67.83392  -63.89130   0.48  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.109   0.000  -9.000  0.000  00 
SN:  422434  422434  -73022  0.024   67.70015  -64.39390   0.57  0.00  0.00  0.00  0.00  99.00  99.00  99.00  99.00  57281.102   0.000  -9.000  0.001  00 
